name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s),busy(s)
fasta,icc,4,25000000,1240,3.179,1352,0,0% 100% 1% 0%,3.180,3.210
fasta,dartexe,1,250000,1402,0.063,352,0,63% 23% 21% 0%,0.137,0.146
fasta,dartexe,1,2500000,1402,0.464,17628,0,4% 98% 4% 0%,0.464,0.495
fasta,dartexe,1,25000000,1402,4.353,17524,0,1% 100% 1% 2%,4.352,4.502
fasta,swift,1,250000,1526,0.095,6352,0,2% 2% 8% 91%,0.473,0.491
fasta,swift,1,2500000,1526,0.490,6556,0,12% 0% 4% 100%,0.492,0.572
fasta,swift,1,25000000,1526,4.627,6776,0,100% 0% 0% 0%,4.628,4.648
fasta,java,4,250000,1524,0.266,37432,0,9% 7% 20% 31%,1.462,0.984
fasta,java,4,2500000,1524,0.471,38084,0,7% 88% 7% 12%,0.425,0.486
fasta,java,4,25000000,1524,3.248,38372,0,98% 3% 0% 3%,3.197,3.336
fasta,mri,4,250000,860,3.174,6504,0,3% 7% 93% 1%,3.488,3.632
fasta,mri,4,2500000,860,35.981,25216,0,1% 3% 100% 0%,35.985,37.691
fasta,mri,4,25000000,860,301.409,277768,0,2% 1% 1% 100%,301.549,312.954
fasta,gcc,1,250000,1206,0.048,944,0,0% 50% 11% 89%,0.095,0.143
fasta,gcc,1,2500000,1206,0.397,968,0,5% 0% 0% 100%,0.399,0.419
fasta,gcc,1,25000000,1206,3.679,1044,0,1% 100% 2% 0%,3.681,3.761
fasta,icx,2,250000,2268,0.089,384,0,32% 53% 42% 11%,0.187,0.257
fasta,icx,2,2500000,2268,0.368,4224,0,90% 90% 90% 100%,0.102,0.377
fasta,icx,2,25000000,2268,3.249,4344,0,99% 99% 100% 100%,0.820,3.258
fasta,chapel,5,250000,1391,0.070,8,0,17% 2% 50% 7%,0.462,0.350
fasta,chapel,5,2500000,1391,0.369,5540,0,83% 67% 71% 77%,0.132,0.395
fasta,chapel,5,25000000,1391,3.376,5308,0,99% 88% 90% 88%,0.934,3.416
fasta,icx,8,250000,1293,0.037,316,0,50% 79% 4% 50%,0.237,0.436
fasta,icx,8,2500000,1293,0.239,1228,0,4% 100% 0% 0%,0.240,0.250
fasta,icx,8,25000000,1293,2.093,1300,0,0% 100% 0% 0%,2.095,2.105
fasta,julia,6,250000,1203,2.893,254820,0,29% 10% 11% 47%,6.546,6.334
fasta,julia,6,2500000,1203,2.310,314092,0,46% 53% 80% 48%,1.042,2.358
fasta,julia,6,25000000,1203,5.559,448044,0,74% 62% 88% 61%,1.965,5.608
fasta,pharo,2,250000,1379,0.919,89964,0,7% 6% 55% 12%,2.337,1.862
fasta,pharo,2,2500000,1379,4.493,90040,0,0% 0% 100% 1%,4.471,4.511
fasta,pharo,2,25000000,1379,40.468,90176,0,0% 100% 1% 0%,40.276,40.697
fasta,icc,5,250000,1281,0.047,396,0,10% 17% 62% 7%,0.295,0.284
fasta,icc,5,2500000,1281,0.218,1232,0,0% 0% 100% 5%,0.220,0.230
fasta,icc,5,25000000,1281,1.888,1288,0,0% 0% 1% 100%,1.890,1.909
fasta,go,3,250000,1358,0.047,0,0,60% 0% 29% 14%,0.065,0.067
fasta,go,3,2500000,1358,0.428,2440,0,39% 76% 76% 67%,0.165,0.427
fasta,go,3,25000000,1358,3.975,3024,0,78% 30% 79% 77%,1.489,3.930
fasta,gcc,9,250000,1463,0.017,0,0,13% 25% 63% 0%,0.079,0.079
fasta,gcc,9,2500000,1463,0.111,940,0,17% 8% 18% 100%,0.113,0.162
fasta,gcc,9,25000000,1463,0.776,1244,0,0% 1% 4% 100%,0.778,0.818
fasta,perl,2,250000,922,2.060,6028,0,1% 0% 3% 97%,2.387,2.417
fasta,perl,2,2500000,922,19.572,6264,0,100% 0% 0% 0%,19.578,19.688
fasta,perl,2,25000000,922,189.007,6260,0,1% 0% 0% 99%,189.057,191.091
fasta,swift,2,250000,1945,0.063,3920,0,0% 9% 41% 17%,0.462,0.308
fasta,swift,2,2500000,1945,0.353,7128,0,42% 75% 8% 15%,0.257,0.359
fasta,swift,2,25000000,1945,3.134,7232,0,10% 40% 89% 6%,2.200,3.176
fasta,rust,1,250000,1237,0.108,1044,0,22% 72% 0% 12%,0.170,0.180
fasta,rust,1,2500000,1237,0.951,1020,0,2% 100% 1% 3%,0.952,1.012
fasta,rust,1,25000000,1237,4.503,1040,0,0% 100% 4% 2%,4.504,4.814
fasta,ghc,2,250000,1319,0.191,12024,0,32% 65% 32% 55%,0.194,0.356
fasta,ghc,2,2500000,1319,1.681,55140,0,69% 82% 78% 68%,0.567,1.684
fasta,ghc,2,25000000,1319,16.458,429016,0,75% 78% 72% 80%,5.356,16.351
fasta,csharpcore,5,250000,1691,0.160,32380,0,75% 14% 7% 17%,0.587,0.659
fasta,csharpcore,5,2500000,1691,0.538,42488,0,68% 67% 89% 65%,0.195,0.566
fasta,csharpcore,5,25000000,1691,4.438,108212,0,93% 92% 91% 89%,1.218,4.451
fasta,icc,3,250000,819,0.093,1748,0,5% 62% 0% 36%,0.412,0.420
fasta,icc,3,2500000,819,0.506,1728,0,4% 100% 0% 0%,0.508,0.527
fasta,icc,3,25000000,819,4.767,1760,0,1% 2% 4% 100%,4.769,5.079
fasta,pharo,1,250000,1374,1.380,89264,0,14% 4% 6% 60%,2.762,2.339
fasta,pharo,1,2500000,1374,8.938,89004,0,100% 1% 4% 1%,8.894,9.435
fasta,pharo,1,25000000,1374,85.588,89312,0,0% 100% 1% 0%,85.184,86.138
fasta,gpp,6,250000,2324,0.073,316,0,23% 23% 57% 25%,0.128,0.165
fasta,gpp,6,2500000,2324,0.421,4472,0,90% 92% 91% 91%,0.120,0.435
fasta,gpp,6,25000000,2324,3.899,4532,0,93% 94% 94% 94%,1.038,3.900
fasta,php,2,250000,1050,0.423,13292,0,60% 8% 0% 0%,0.847,0.577
fasta,php,2,2500000,1050,3.514,13072,0,0% 100% 1% 1%,3.516,3.585
fasta,php,2,25000000,1050,28.141,13132,0,0% 0% 100% 1%,28.143,28.363
fasta,php,3,250000,1062,0.275,13272,0,17% 0% 55% 3%,0.803,0.600
fasta,php,3,2500000,1062,2.142,13112,0,100% 1% 0% 1%,2.164,2.204
fasta,php,3,25000000,1062,20.748,13076,0,1% 0% 0% 100%,20.765,21.005
fasta,sbcl,3,250000,1587,0.132,14936,0,15% 55% 4% 0%,0.287,0.211
fasta,sbcl,3,2500000,1587,0.758,14732,0,4% 100% 3% 0%,0.760,0.809
fasta,sbcl,3,25000000,1587,6.056,18864,0,0% 100% 0% 0%,6.057,6.067
fasta,clang,9,250000,1463,0.018,0,0,63% 25% 25% 0%,0.078,0.087
fasta,clang,9,2500000,1463,0.112,992,0,92% 0% 9% 25%,0.113,0.142
fasta,clang,9,25000000,1463,0.782,1324,0,100% 1% 1% 3%,0.783,0.823
fasta,gcc,6,250000,1930,0.042,0,0,56% 30% 20% 22%,0.095,0.121
fasta,gcc,6,2500000,1930,0.338,2056,0,23% 83% 100% 92%,0.126,0.376
fasta,gcc,6,25000000,1930,2.774,2080,0,5% 100% 97% 97%,0.947,2.833
fasta,fpascal,5,250000,1220,0.068,8,0,8% 0% 55% 45%,0.120,0.130
fasta,fpascal,5,2500000,1220,0.591,8,0,100% 2% 2% 3%,0.592,0.632
fasta,fpascal,5,25000000,1220,5.633,8,0,1% 1% 100% 1%,5.634,5.765
fasta,csharpcore,1,250000,2098,0.199,31948,0,12% 4% 10% 76%,0.578,0.590
fasta,csharpcore,1,2500000,2098,0.692,45436,0,91% 67% 75% 65%,0.244,0.729
fasta,csharpcore,1,25000000,2098,5.347,51664,0,93% 87% 92% 93%,1.479,5.412
fasta,gcc,2,250000,2268,0.043,0,0,36% 0% 10% 73%,0.095,0.113
fasta,gcc,2,2500000,2268,0.433,2780,0,92% 93% 92% 100%,0.126,0.473
fasta,gcc,2,25000000,2268,3.361,2868,0,98% 99% 99% 100%,0.858,3.393
fasta,typescript,1,250000,809,0.000,0,-2,0% 2% 18% 43%,1.487,0.930
fasta,typescript,1,2500000,809,0.000,0,-2,0% 2% 18% 43%,1.487,0.930
fasta,typescript,1,25000000,809,0.000,0,-2,0% 2% 18% 43%,1.487,0.930
fasta,icc,6,250000,1930,0.083,760,0,53% 10% 11% 24%,0.428,0.420
fasta,icc,6,2500000,1930,0.413,5044,0,13% 93% 93% 87%,0.148,0.424
fasta,icc,6,25000000,1930,3.472,5048,0,97% 99% 2% 97%,1.181,3.494
fasta,racket,1,250000,1066,0.426,66836,0,15% 56% 2% 16%,1.245,1.099
fasta,racket,1,2500000,1066,2.047,68112,0,5% 0% 100% 4%,2.048,2.249
fasta,racket,1,25000000,1066,18.667,68208,0,100% 0% 1% 1%,18.669,19.110
fasta,clang,1,250000,1206,0.049,956,0,9% 45% 42% 8%,0.112,0.117
fasta,clang,1,2500000,1206,0.400,964,0,2% 0% 5% 100%,0.401,0.431
fasta,clang,1,25000000,1206,3.715,992,0,1% 0% 100% 2%,3.717,3.797
fasta,sbcl,1,250000,1424,0.166,16164,0,9% 58% 0% 6%,0.328,0.239
fasta,sbcl,1,2500000,1424,1.089,16056,0,1% 100% 1% 0%,1.090,1.111
fasta,sbcl,1,25000000,1424,9.367,22012,0,0% 0% 100% 4%,9.369,9.789
fasta,ghc,6,250000,1882,0.050,8,0,40% 8% 30% 17%,0.124,0.118
fasta,ghc,6,2500000,1882,0.361,8140,0,85% 75% 77% 69%,0.123,0.377
fasta,ghc,6,25000000,1882,3.312,8184,0,94% 94% 94% 93%,0.893,3.361
fasta,ghc,4,250000,2013,0.047,8,0,50% 10% 9% 15%,0.118,0.099
fasta,ghc,4,2500000,2013,0.311,7168,0,70% 75% 75% 91%,0.114,0.353
fasta,ghc,4,25000000,2013,2.738,41444,0,81% 80% 81% 80%,0.855,2.761
fasta,dartjit,3,250000,1108,0.889,137728,0,16% 33% 14% 35%,2.454,2.393
fasta,dartjit,3,2500000,1108,1.186,160152,0,11% 12% 73% 21%,1.017,1.181
fasta,dartjit,3,25000000,1108,6.383,297088,0,4% 3% 94% 4%,6.132,6.394
fasta,python3,3,250000,1003,0.654,7992,0,1% 1% 82% 0%,1.046,0.878
fasta,python3,3,2500000,1003,5.838,7872,0,1% 100% 0% 1%,5.839,5.960
fasta,python3,3,25000000,1003,57.713,8052,0,1% 0% 100% 0%,57.716,58.277
fasta,perl,1,250000,871,0.682,6892,0,74% 0% 6% 1%,1.046,0.844
fasta,perl,1,2500000,871,6.976,11304,0,0% 0% 100% 1%,6.978,7.068
fasta,perl,1,25000000,871,62.935,55196,0,2% 1% 2% 100%,62.960,65.413
fasta,mri,5,250000,995,3.506,4160,0,2% 97% 4% 2%,3.738,3.940
fasta,mri,5,2500000,995,33.833,4312,0,77% 11% 12% 32%,33.841,44.895
fasta,mri,5,25000000,995,341.154,4308,0,1% 1% 100% 1%,341.327,349.788
fasta,dartexe,2,250000,1068,0.246,11340,0,11% 29% 32% 88%,0.337,0.543
fasta,dartexe,2,2500000,1068,2.349,17716,0,1% 0% 0% 100%,2.349,2.359
fasta,dartexe,2,25000000,1068,14.847,18856,0,0% 1% 0% 100%,14.847,15.107
fasta,clang,2,250000,2268,0.055,320,0,40% 50% 13% 25%,0.154,0.198
fasta,clang,2,2500000,2268,0.369,3808,0,90% 92% 89% 100%,0.103,0.380
fasta,clang,2,25000000,2268,3.260,3988,0,100% 99% 99% 100%,0.822,3.270
fasta,gpp,8,250000,2751,0.031,316,0,9% 25% 50% 36%,0.120,0.145
fasta,gpp,8,2500000,2751,0.165,656,0,89% 89% 13% 25%,0.088,0.189
fasta,gpp,8,25000000,2751,1.526,2676,0,99% 38% 66% 4%,0.767,1.588
fasta,go,1,250000,1053,0.045,472,0,0% 71% 0% 0%,0.129,0.092
fasta,go,1,2500000,1053,0.405,1104,0,7% 100% 0% 7%,0.405,0.465
fasta,go,1,25000000,1053,3.783,1156,0,100% 5% 0% 0%,3.779,3.959
fasta,python3,5,250000,1947,0.889,12268,0,35% 32% 8% 71%,1.212,1.769
fasta,python3,5,2500000,1947,6.994,12248,0,67% 12% 48% 59%,3.881,7.252
fasta,python3,5,25000000,1947,66.996,836484,0,43% 10% 74% 60%,36.895,68.937
fasta,clang,8,250000,1293,0.037,0,0,20% 44% 33% 10%,0.096,0.104
fasta,clang,8,2500000,1293,0.278,988,0,0% 7% 97% 11%,0.279,0.321
fasta,clang,8,25000000,1293,2.492,1048,0,1% 1% 0% 100%,2.494,2.564
fasta,dartjit,1,250000,1402,0.904,138208,0,12% 17% 24% 29%,2.446,2.036
fasta,dartjit,1,2500000,1402,1.103,150920,0,72% 15% 11% 19%,0.949,1.100
fasta,dartjit,1,25000000,1402,5.638,169080,0,3% 4% 3% 95%,5.400,5.661
fasta,julia,5,250000,950,1.246,219420,0,5% 2% 17% 43%,5.729,3.864
fasta,julia,5,2500000,950,1.039,219880,0,16% 12% 16% 97%,0.771,1.083
fasta,julia,5,25000000,950,2.897,220544,0,6% 6% 5% 100%,2.629,3.039
fasta,python3,2,250000,1121,0.653,8104,0,76% 3% 3% 0%,1.086,0.885
fasta,python3,2,2500000,1121,5.789,8084,0,1% 100% 0% 1%,5.791,5.911
fasta,python3,2,25000000,1121,57.316,8184,0,0% 0% 100% 0%,57.319,57.479
fasta,dartjit,2,250000,1068,1.106,136600,0,12% 28% 16% 55%,2.662,2.931
fasta,dartjit,2,2500000,1068,2.740,146508,0,7% 10% 88% 5%,2.488,2.749
fasta,dartjit,2,25000000,1068,13.854,147584,0,1% 98% 2% 1%,13.599,13.979
fasta,csharppgo,5,250000,1691,0.172,31172,0,11% 9% 59% 25%,0.550,0.576
fasta,csharppgo,5,2500000,1691,0.565,43740,0,65% 62% 90% 59%,0.215,0.594
fasta,csharppgo,5,25000000,1691,4.433,122836,0,97% 95% 94% 95%,1.184,4.505
fasta,gpp,1,250000,1057,0.044,1936,0,0% 35% 6% 56%,0.162,0.158
fasta,gpp,1,2500000,1057,0.226,1904,0,0% 100% 4% 0%,0.227,0.237
fasta,gpp,1,25000000,1057,1.968,1944,0,0% 1% 1% 100%,1.969,1.989
fasta,fsharpcore,3,250000,1350,0.180,33224,0,2% 15% 5% 78%,1.315,1.307
fasta,fsharpcore,3,2500000,1350,0.509,43628,0,57% 68% 80% 62%,0.207,0.553
fasta,fsharpcore,3,25000000,1350,4.149,76316,0,95% 92% 93% 94%,1.119,4.184
fasta,icc,1,250000,1206,0.081,1220,0,15% 0% 15% 82%,0.337,0.378
fasta,icc,1,2500000,1206,0.432,1228,0,2% 0% 100% 0%,0.433,0.443
fasta,icc,1,25000000,1206,4.009,1272,0,0% 0% 0% 100%,4.010,4.040
fasta,ghc,1,250000,969,0.075,8496,0,29% 59% 0% 13%,0.162,0.163
fasta,ghc,1,2500000,969,0.647,10340,0,97% 2% 0% 5%,0.614,0.633
fasta,ghc,1,25000000,969,5.981,12436,0,26% 75% 2% 2%,5.554,5.825
fasta,clang,5,250000,1281,0.020,0,0,21% 67% 20% 85%,0.146,0.281
fasta,clang,5,2500000,1281,0.149,988,0,100% 7% 7% 6%,0.151,0.181
fasta,clang,5,25000000,1281,1.209,992,0,100% 0% 1% 1%,1.210,1.230
fasta,gfortran,1,250000,1190,0.077,1384,0,0% 24% 40% 37%,0.203,0.204
fasta,gfortran,1,2500000,1190,0.487,1388,0,0% 2% 0% 100%,0.489,0.499
fasta,gfortran,1,25000000,1190,4.784,1448,0,0% 0% 3% 100%,4.787,4.907
fasta,julia,3,250000,896,1.319,221848,0,44% 4% 2% 13%,5.580,3.533
fasta,julia,3,2500000,896,3.460,238852,0,3% 99% 4% 4%,3.191,3.532
fasta,julia,3,25000000,896,27.960,239068,0,1% 100% 1% 1%,27.693,28.365
fasta,gnat,5,250000,2221,0.061,2080,0,13% 58% 17% 8%,0.245,0.234
fasta,gnat,5,2500000,2221,0.296,2196,0,0% 0% 0% 98%,0.432,0.422
fasta,gnat,5,25000000,2221,2.612,2200,0,0% 0% 100% 1%,2.613,2.643
fasta,chapel,3,250000,1229,0.074,4076,0,13% 38% 2% 18%,0.484,0.341
fasta,chapel,3,2500000,1229,0.458,5280,0,98% 11% 7% 2%,0.450,0.529
fasta,chapel,3,25000000,1229,4.204,5220,0,100% 2% 0% 0%,4.218,4.288
fasta,gpp,5,250000,2344,0.069,320,0,20% 25% 46% 17%,0.137,0.147
fasta,gpp,5,2500000,2344,0.431,4468,0,85% 92% 91% 92%,0.121,0.435
fasta,gpp,5,25000000,2344,3.848,4544,0,92% 92% 92% 92%,1.045,3.862
fasta,python3,1,250000,817,0.743,7940,0,2% 2% 79% 2%,1.220,1.058
fasta,python3,1,2500000,817,6.713,7888,0,0% 0% 1% 100%,6.730,6.820
fasta,python3,1,25000000,817,66.166,7992,0,0% 0% 100% 0%,66.169,66.699
fasta,icx,5,250000,1281,0.023,316,0,46% 0% 23% 55%,0.120,0.149
fasta,icx,5,2500000,1281,0.149,1232,0,100% 6% 0% 0%,0.151,0.160
fasta,icx,5,25000000,1281,1.210,1244,0,2% 0% 0% 100%,1.211,1.231
fasta,sbcl,6,250000,1757,0.102,15116,0,22% 4% 0% 78%,0.270,0.280
fasta,sbcl,6,2500000,1757,0.480,15012,0,100% 2% 0% 2%,0.481,0.501
fasta,sbcl,6,25000000,1757,4.380,15144,0,0% 1% 100% 0%,4.381,4.431
fasta,fpascal,6,250000,1190,0.067,8,0,55% 25% 0% 55%,0.119,0.160
fasta,fpascal,6,2500000,1190,0.584,8,0,3% 3% 98% 2%,0.585,0.625
fasta,fpascal,6,25000000,1190,5.579,8,0,1% 2% 100% 0%,5.581,5.721
fasta,gcc,3,250000,819,0.057,992,0,9% 36% 27% 58%,0.112,0.147
fasta,gcc,3,2500000,819,0.482,960,0,0% 98% 2% 4%,0.483,0.504
fasta,gcc,3,25000000,819,4.544,968,0,2% 100% 0% 0%,4.546,4.617
fasta,icc,8,250000,1293,0.091,1748,0,3% 14% 54% 6%,0.353,0.272
fasta,icc,8,2500000,1293,0.499,1728,0,0% 0% 2% 100%,0.501,0.510
fasta,icc,8,25000000,1293,4.677,1752,0,0% 0% 100% 0%,4.679,4.689
fasta,clang,3,250000,819,0.058,1044,0,9% 9% 30% 55%,0.105,0.108
fasta,clang,3,2500000,819,0.505,952,0,0% 6% 100% 6%,0.506,0.565
fasta,clang,3,25000000,819,4.502,988,0,0% 100% 0% 0%,4.504,4.534
fasta,julia,4,250000,1049,1.131,204960,0,19% 5% 4% 75%,5.854,6.005
fasta,julia,4,2500000,1049,0.940,204968,0,99% 15% 15% 15%,0.674,0.965
fasta,julia,4,25000000,1049,3.123,205712,0,4% 5% 6% 100%,2.858,3.288
fasta,gpp,3,250000,1307,0.052,1916,0,0% 27% 29% 67%,0.161,0.198
fasta,gpp,3,2500000,1307,0.295,1944,0,3% 10% 0% 100%,0.297,0.337
fasta,gpp,3,25000000,1307,2.634,1992,0,0% 0% 100% 0%,2.635,2.655
fasta,gfortran,4,250000,1351,0.041,444,0,24% 33% 0% 13%,0.170,0.118
fasta,gfortran,4,2500000,1351,0.197,1380,0,5% 5% 0% 100%,0.199,0.219
fasta,gfortran,4,25000000,1351,1.681,1508,0,1% 100% 1% 1%,1.683,1.713
fasta,csharppgo,1,250000,2098,0.203,34500,0,21% 43% 10% 42%,0.634,0.731
fasta,csharppgo,1,2500000,2098,0.617,44288,0,61% 58% 65% 83%,0.243,0.649
fasta,csharppgo,1,25000000,2098,5.145,51176,0,89% 93% 90% 90%,1.442,5.230
fasta,clang,7,250000,2011,0.044,8,0,13% 12% 50% 73%,0.163,0.241
fasta,clang,7,2500000,2011,0.418,3900,0,92% 91% 100% 100%,0.120,0.458
fasta,clang,7,25000000,2011,3.322,3964,0,96% 98% 95% 99%,0.861,3.346
fasta,ghc,3,250000,1088,0.087,12872,0,0% 17% 65% 24%,0.179,0.188
fasta,ghc,3,2500000,1088,0.798,60288,0,81% 3% 10% 9%,0.747,0.768
fasta,ghc,3,25000000,1088,7.355,941588,0,16% 4% 60% 28%,6.814,7.339
fasta,mri,6,250000,1069,0.000,0,-2,4% 12% 54% 4%,0.254,0.187
fasta,mri,6,2500000,1069,0.000,0,-2,4% 12% 54% 4%,0.254,0.187
fasta,mri,6,25000000,1069,0.000,0,-2,4% 12% 54% 4%,0.254,0.187
fasta,gcc,4,250000,1240,0.043,948,0,36% 36% 15% 62%,0.120,0.180
fasta,gcc,4,2500000,1240,0.336,960,0,9% 0% 0% 97%,0.338,0.359
fasta,gcc,4,25000000,1240,3.069,988,0,2% 100% 0% 1%,3.071,3.161
fasta,dartexe,3,250000,1108,0.095,10972,0,6% 76% 18% 7%,0.161,0.173
fasta,dartexe,3,2500000,1108,0.789,53548,0,6% 99% 5% 0%,0.789,0.868
fasta,dartexe,3,25000000,1108,7.230,245268,0,0% 0% 99% 0%,7.222,7.232
fasta,ruby,3,250000,1002,0.760,287056,0,0% 77% 2% 2%,1.304,1.053
fasta,ruby,3,2500000,1002,5.341,291196,0,0% 0% 100% 0%,5.343,5.373
fasta,ruby,3,25000000,1002,50.905,383748,0,0% 0% 100% 0%,50.908,51.189
fasta,clang,4,250000,1240,0.042,944,0,9% 0% 45% 42%,0.112,0.108
fasta,clang,4,2500000,1240,0.334,960,0,100% 0% 0% 12%,0.336,0.375
fasta,clang,4,25000000,1240,3.057,996,0,100% 0% 1% 2%,3.059,3.139
fasta,mri,3,250000,1020,2.791,5204,0,1% 93% 13% 3%,3.073,3.379
fasta,mri,3,2500000,1020,26.475,14108,0,2% 3% 100% 3%,26.477,28.487
fasta,mri,3,25000000,1020,266.849,101684,0,33% 3% 3% 71%,266.985,295.693
fasta,ruby,4,250000,860,1.286,288020,0,84% 2% 1% 3%,1.821,1.622
fasta,ruby,4,2500000,860,10.194,307928,0,0% 0% 0% 100%,10.197,10.257
fasta,ruby,4,25000000,860,99.008,540904,0,0% 0% 100% 0%,99.013,99.383
fasta,ruby,2,250000,743,1.678,288508,0,1% 1% 88% 0%,2.229,2.030
fasta,ruby,2,2500000,743,14.289,305852,0,0% 0% 100% 0%,14.291,14.361
fasta,ruby,2,25000000,743,142.452,481660,0,1% 0% 100% 1%,142.460,144.803
fasta,icc,2,250000,2268,0.076,1752,0,16% 5% 50% 11%,0.379,0.310
fasta,icc,2,2500000,2268,0.468,5236,0,100% 92% 92% 93%,0.128,0.485
fasta,icc,2,25000000,2268,4.230,5336,0,100% 99% 99% 99%,1.066,4.235
fasta,go,2,250000,1404,0.050,0,0,67% 13% 19% 94%,0.162,0.310
fasta,go,2,2500000,1404,0.413,10692,0,75% 81% 87% 79%,0.147,0.473
fasta,go,2,25000000,1404,3.830,11520,0,66% 84% 77% 74%,1.265,3.810
fasta,icx,3,250000,819,0.059,316,0,33% 15% 54% 0%,0.131,0.135
fasta,icx,3,2500000,819,0.442,1228,0,0% 100% 2% 0%,0.443,0.453
fasta,icx,3,25000000,819,4.137,1300,0,0% 100% 0% 1%,4.138,4.178
fasta,java,6,250000,2543,0.315,38356,0,13% 10% 5% 70%,1.328,1.306
fasta,java,6,2500000,2543,0.569,40268,0,52% 74% 58% 65%,0.230,0.574
fasta,java,6,25000000,2543,3.560,44952,0,79% 63% 78% 71%,1.201,3.501
fasta,dartjit,5,250000,1485,0.946,136792,0,20% 5% 20% 60%,2.412,2.533
fasta,dartjit,5,2500000,1485,1.249,160744,0,56% 16% 19% 67%,0.796,1.256
fasta,dartjit,5,25000000,1485,7.370,371712,0,18% 5% 93% 52%,4.387,7.407
fasta,gcc,5,250000,1281,0.022,0,0,36% 50% 20% 30%,0.104,0.141
fasta,gcc,5,2500000,1281,0.157,1060,0,19% 11% 100% 6%,0.158,0.215
fasta,gcc,5,25000000,1281,1.293,1108,0,2% 2% 2% 100%,1.294,1.374
fasta,ruby,5,250000,995,1.275,286428,0,0% 19% 69% 3%,1.803,1.636
fasta,ruby,5,2500000,995,10.381,286292,0,2% 0% 1% 100%,10.383,10.684
fasta,ruby,5,25000000,995,99.552,286356,0,70% 30% 0% 0%,99.568,100.071
fasta,ifc,1,250000,1190,0.164,812,0,0% 4% 22% 73%,0.228,0.225
fasta,ifc,1,2500000,1190,1.551,584,0,2% 1% 4% 100%,1.553,1.664
fasta,ifc,1,25000000,1190,6.726,1404,0,0% 1% 100% 1%,6.727,6.867
fasta,erlang,1,250000,1039,1.172,35316,0,21% 32% 12% 53%,1.520,1.787
fasta,erlang,1,2500000,1039,8.125,37568,0,98% 15% 12% 21%,5.279,7.724
fasta,erlang,1,25000000,1039,70.604,37512,0,7% 51% 14% 63%,50.111,67.352
fasta,gnat,2,250000,2153,0.060,1668,0,18% 57% 14% 0%,0.219,0.194
fasta,gnat,2,2500000,2153,0.295,2200,0,3% 2% 75% 11%,0.421,0.384
fasta,gnat,2,25000000,2153,2.607,2244,0,7% 1% 0% 100%,2.608,2.818
fasta,icc,7,250000,2011,0.106,1760,0,21% 8% 19% 81%,0.379,0.488
fasta,icc,7,2500000,2011,0.472,5088,0,100% 86% 86% 87%,0.133,0.477
fasta,icc,7,25000000,2011,4.258,5276,0,100% 96% 97% 96%,1.093,4.264
fasta,lua,3,250000,1061,0.336,2504,0,8% 0% 72% 9%,0.537,0.478
fasta,lua,3,2500000,1061,2.644,2416,0,0% 100% 0% 0%,2.645,2.655
fasta,lua,3,25000000,1061,26.345,2808,0,100% 0% 0% 0%,26.347,26.437
fasta,gpp,4,250000,1287,0.045,968,0,9% 45% 33% 0%,0.111,0.098
fasta,gpp,4,2500000,1287,0.367,968,0,3% 8% 100% 0%,0.368,0.407
fasta,gpp,4,25000000,1287,3.363,996,0,0% 100% 1% 0%,3.364,3.394
fasta,dartexe,4,250000,1303,0.092,11440,0,27% 20% 60% 12%,0.153,0.182
fasta,dartexe,4,2500000,1303,0.754,54348,0,3% 97% 4% 6%,0.719,0.789
fasta,dartexe,4,25000000,1303,7.185,289176,0,0% 99% 5% 1%,6.897,7.297
fasta,rust,2,250000,1906,0.048,324,0,50% 10% 33% 45%,0.103,0.144
fasta,rust,2,2500000,1906,0.427,2392,0,93% 71% 79% 85%,0.137,0.450
fasta,rust,2,25000000,1906,3.225,2512,0,85% 85% 91% 84%,0.941,3.252
fasta,swift,3,250000,2090,0.103,15640,0,7% 4% 6% 88%,0.829,0.867
fasta,swift,3,2500000,2090,0.771,26572,0,73% 78% 84% 65%,0.260,0.781
fasta,swift,3,25000000,2090,7.998,26772,0,93% 93% 92% 90%,2.180,8.005
fasta,icx,1,250000,1206,0.048,316,0,0% 50% 64% 14%,0.129,0.165
fasta,icx,1,2500000,1206,0.335,1200,0,0% 3% 100% 0%,0.337,0.347
fasta,icx,1,25000000,1206,3.067,1240,0,0% 0% 100% 0%,3.069,3.079
fasta,ocaml,3,250000,1071,0.065,324,0,0% 31% 14% 57%,0.137,0.140
fasta,ocaml,3,2500000,1071,0.502,2768,0,0% 0% 100% 4%,0.503,0.524
fasta,ocaml,3,25000000,1071,4.710,2772,0,2% 2% 100% 2%,4.712,4.982
fasta,julia,8,250000,1082,1.031,198796,0,9% 31% 3% 13%,5.588,3.100
fasta,julia,8,2500000,1082,0.748,199984,0,98% 21% 21% 19%,0.479,0.761
fasta,julia,8,25000000,1082,1.402,199996,0,11% 10% 99% 9%,1.133,1.461
fasta,node,1,250000,809,0.796,41556,0,1% 4% 9% 67%,1.995,1.599
fasta,node,1,2500000,809,5.237,41100,0,1% 2% 2% 99%,5.028,5.179
fasta,node,1,25000000,809,37.500,48192,0,21% 79% 1% 1%,36.543,37.079
fasta,rust,6,250000,955,0.053,320,0,50% 38% 15% 0%,0.128,0.133
fasta,rust,6,2500000,955,0.387,11616,0,100% 3% 0% 0%,0.388,0.398
fasta,rust,6,25000000,955,3.554,123672,0,0% 1% 100% 1%,3.556,3.636
