name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s),busy(s)
mandelbrot,gnat,3,16000,1819,22.192,36056,0,100% 100% 99% 99%,5.590,22.242
mandelbrot,icc,8,16000,782,0.000,0,-10,49% 11% 14% 62%,0.368,0.499
mandelbrot,ghc,2,16000,782,46.382,39948,0,100% 100% 100% 100%,11.628,46.423
mandelbrot,gpp,2,16000,692,29.568,34480,0,1% 1% 0% 100%,29.578,29.948
mandelbrot,chapel,2,16000,620,22.954,36220,0,99% 99% 99% 99%,5.818,23.043
mandelbrot,gfortran,5,16000,520,60.218,1344,0,9% 0% 0% 94%,60.326,61.988
mandelbrot,gfortran,6,16000,661,14.350,34240,0,60% 60% 60% 100%,5.159,14.410
mandelbrot,php,1,16000,449,422.064,7956,0,8% 39% 56% 1%,422.298,437.169
mandelbrot,ocaml,1,16000,717,54.926,5008,0,100% 100% 99% 100%,13.783,54.964
mandelbrot,mri,3,16000,307,14092.105,3880,0,43% 39% 10% 10%,14096.254,14271.261
mandelbrot,chapel,1,16000,455,42.749,36132,0,100% 99% 99% 99%,10.760,42.779
mandelbrot,csharpaot,4,16000,672,26.832,65592,0,99% 98% 98% 99%,6.821,26.855
mandelbrot,fsharpcore,4,16000,886,31.022,65516,0,98% 99% 98% 97%,7.942,31.119
mandelbrot,dartexe,2,16000,911,55.838,86648,0,99% 40% 99% 37%,20.489,56.548
mandelbrot,clang,3,16000,763,25.165,32788,0,100% 100% 100% 100%,6.321,25.203
mandelbrot,vw,1,16000,603,585.522,54816,0,48% 6% 5% 45%,585.822,610.132
mandelbrot,pharo,1,16000,570,633.237,107280,0,60% 2% 1% 39%,631.590,641.378
mandelbrot,icc,2,16000,400,51.113,1212,0,0% 1% 100% 0%,51.127,51.648
mandelbrot,java,1,16000,665,43.933,35732,0,100% 1% 0% 0%,43.866,44.306
mandelbrot,openj9,6,16000,802,34.434,119608,0,97% 98% 99% 97%,8.820,34.480
mandelbrot,rust,3,16000,1007,7.828,12040,0,100% 99% 99% 99%,1.972,7.849
mandelbrot,gcc,7,16000,994,24.223,33372,0,100% 100% 100% 100%,6.083,24.252
mandelbrot,ocaml,6,16000,444,55.095,2860,0,0% 1% 100% 0%,55.113,55.693
mandelbrot,yarv,5,16000,1037,2094.542,60080,0,100% 100% 100% 100%,524.723,2097.592
mandelbrot,ifc,4,16000,618,49.018,64320,0,85% 39% 92% 42%,19.044,49.242
mandelbrot,java,6,16000,802,32.110,79076,0,99% 99% 98% 98%,8.157,32.157
mandelbrot,clang,6,16000,1135,0.000,0,-11,%,0.000,0.000
mandelbrot,vw,2,16000,929,187.189,176972,0,89% 96% 75% 88%,167.007,580.602
mandelbrot,python3,5,16000,458,1758.555,47948,0,100% 100% 100% 100%,440.460,1760.049
mandelbrot,gpp,9,16000,726,20.473,34464,0,95% 95% 99% 95%,5.329,20.505
mandelbrot,dart,2,16000,911,56.943,173508,0,83% 49% 99% 42%,20.975,57.160
mandelbrot,gpp,8,16000,742,21.835,34384,0,53% 85% 36% 100%,8.033,21.947
mandelbrot,clang,2,16000,400,48.233,824,0,100% 0% 1% 0%,48.248,48.968
mandelbrot,go,3,16000,894,21.769,30844,0,99% 99% 100% 99%,5.476,21.774
mandelbrot,swift,1,16000,394,49.615,6776,0,25% 0% 0% 76%,49.629,50.167
mandelbrot,lua,3,16000,358,716.904,3016,0,100% 1% 0% 0%,717.079,726.256
mandelbrot,fpascal,1,16000,846,61.250,33128,0,96% 41% 96% 38%,22.691,61.420
mandelbrot,openj9,1,16000,665,43.406,59284,0,0% 100% 1% 1%,42.974,43.944
mandelbrot,csharpcore,1,16000,798,46.004,65824,0,98% 99% 99% 98%,11.724,46.198
mandelbrot,racketcs,2,16000,585,357.159,82472,0,67% 7% 0% 27%,357.838,362.254
mandelbrot,java,3,16000,903,45.500,80640,0,99% 99% 99% 100%,11.502,45.538
mandelbrot,csharpcore,8,16000,794,22.968,65216,0,97% 97% 97% 99%,5.912,23.027
mandelbrot,racket,4,16000,801,74.728,128248,0,95% 96% 95% 95%,19.683,74.940
mandelbrot,julia,1,16000,373,44.492,190980,0,40% 1% 1% 60%,44.174,45.087
mandelbrot,yarv,6,16000,918,0.000,0,-2,85% 83% 84% 84%,54.778,184.347
mandelbrot,jruby,5,16000,1023,0.000,0,-10,99% 99% 99% 99%,731.714,2897.131
mandelbrot,jruby,3,16000,307,2044.474,739336,0,28% 27% 18% 30%,2026.272,2080.968
mandelbrot,csharpcore,5,16000,839,27.019,65080,0,100% 97% 97% 97%,6.925,27.048
mandelbrot,csharpcore,4,16000,672,26.887,64864,0,97% 98% 99% 97%,6.883,26.920
mandelbrot,gcc,2,16000,400,47.381,840,0,0% 1% 0% 100%,47.395,47.975
mandelbrot,icc,3,16000,763,0.000,0,-11,%,0.000,0.000
mandelbrot,sbcl,3,16000,894,48.423,50264,0,100% 35% 100% 35%,18.011,48.644
mandelbrot,hipe,4,16000,806,455.186,48104,0,100% 100% 100% 100%,114.002,455.639
mandelbrot,gpp,6,16000,1002,7.157,28996,0,100% 98% 98% 98%,1.820,7.180
nbody,gfortran,2,50000000,1500,26.804,1340,0,100% 0% 0% 1%,26.814,27.074
nbody,gcc,7,50000000,1244,22.998,1104,0,4% 1% 0% 100%,23.005,24.115
nbody,java,4,50000000,1489,24.024,35448,0,1% 100% 1% 0%,23.982,24.372
nbody,racket,1,50000000,1496,90.140,41160,0,13% 70% 4% 14%,90.249,91.465
nbody,dartsnapshot,2,50000000,1264,32.686,37232,0,100% 0% 1% 0%,32.631,32.931
nbody,gpp,1,50000000,1659,19.704,1072,0,0% 1% 100% 0%,19.711,19.952
nbody,python3,2,50000000,1242,915.139,8260,0,93% 1% 1% 7%,915.379,925.628
nbody,gcc,2,50000000,1263,25.423,1104,0,100% 0% 1% 0%,25.431,25.591
nbody,fpascal,1,50000000,1325,22.350,8,0,0% 100% 0% 0%,22.356,22.456
nbody,gpp,5,50000000,1749,13.289,1804,0,2% 1% 0% 100%,13.294,13.694
nbody,lua,2,50000000,1193,445.040,1416,0,0% 100% 1% 1%,445.142,450.355
nbody,csharpaot,8,50000000,1343,22.062,34356,0,94% 0% 0% 7%,22.057,22.349
nbody,vw,1,50000000,1782,196.098,55120,0,0% 100% 0% 1%,196.175,198.506
nbody,hipe,3,50000000,1399,194.075,24108,0,100% 0% 0% 1%,194.050,196.231
nbody,openj9,3,50000000,1430,197.121,180700,0,1% 1% 0% 100%,196.127,199.419
nbody,go,2,50000000,1215,26.755,1588,0,0% 1% 0% 100%,26.751,26.972
nbody,rust,3,50000000,1540,20.133,940,0,0% 0% 0% 100%,20.140,20.390
nbody,gpp,6,50000000,1668,19.747,1076,0,100% 0% 0% 0%,19.754,19.864
nbody,gpp,7,50000000,1808,8.064,1756,0,0% 100% 1% 0%,8.068,8.158
nbody,rust,4,50000000,1803,18.471,940,0,1% 0% 0% 100%,18.478,18.668
nbody,fsharpcore,2,50000000,1381,22.740,36616,0,100% 1% 2% 1%,22.755,23.416
nbody,java,2,50000000,1424,25.212,35732,0,100% 1% 0% 0%,25.172,25.532
nbody,swift,6,50000000,1194,24.322,6772,0,1% 0% 0% 100%,24.330,24.650
nbody,openj9,4,50000000,1489,198.377,153632,0,61% 1% 0% 39%,197.417,201.142
nbody,csharpcore,5,50000000,1534,23.684,34464,0,0% 1% 100% 0%,23.693,24.024
nbody,yarv,2,50000000,1137,376.758,25668,0,67% 20% 2% 14%,374.510,387.633
nbody,openj9,2,50000000,1424,191.511,154520,0,4% 57% 1% 40%,190.520,194.981
nbody,csharpaot,2,50000000,1410,22.479,34448,0,100% 0% 0% 1%,22.484,22.694
nbody,typescript,2,50000000,1463,174.583,38856,0,35% 21% 18% 33%,173.686,185.242
nbody,rust,2,50000000,1805,13.466,936,0,0% 0% 100% 0%,13.471,13.571
nbody,gfortran,5,50000000,1664,17.272,1340,0,1% 0% 0% 100%,17.278,17.478
nbody,dartsnapshot,3,50000000,1409,27.921,33380,0,0% 1% 100% 0%,27.852,28.222
nbody,dart,2,50000000,1264,33.160,109700,0,99% 2% 2% 1%,32.871,34.042
nbody,gnat,5,50000000,2447,15.620,1972,0,0% 1% 1% 100%,15.625,15.835
nbody,gcc,4,50000000,1490,8.726,1104,0,2% 100% 4% 0%,8.730,9.250
nbody,pharo,1,50000000,1801,211.499,104904,0,100% 0% 0% 1%,210.933,213.717
nbody,rust,1,50000000,1480,13.591,876,0,1% 0% 100% 0%,13.595,13.766
nbody,csharpcore,8,50000000,1343,22.105,33748,0,1% 0% 0% 100%,22.127,22.358
nbody,racketcs,1,50000000,1496,122.970,86608,0,0% 60% 40% 0%,123.191,124.827
nbody,gfortran,1,50000000,1393,20.385,1340,0,1% 0% 100% 1%,20.393,20.683
nbody,jruby,2,50000000,1137,251.896,784244,0,40% 24% 17% 26%,238.395,255.899
nbody,julia,3,50000000,1541,22.856,178956,0,1% 1% 1% 100%,22.535,23.005
nbody,csharpaot,7,50000000,1542,22.210,34828,0,1% 0% 100% 1%,22.205,22.555
nbody,clang,3,50000000,1208,24.224,1076,0,1% 0% 0% 100%,24.232,24.672
nbody,gfortran,6,50000000,1524,17.481,1344,0,100% 0% 0% 1%,17.487,17.707
nbody,dartaot,3,50000000,1409,50.457,14700,0,53% 1% 0% 46%,50.500,50.920
nbody,gfortran,4,50000000,1179,0.000,0,-10,23% 11% 83% 2%,0.873,1.043
nbody,gpp,3,50000000,1763,8.052,1764,0,0% 0% 0% 100%,8.056,8.126
nbody,clang,7,50000000,1244,23.675,1072,0,2% 0% 100% 1%,23.683,24.604
nbody,clang,5,50000000,1429,19.318,824,0,100% 0% 0% 1%,19.325,19.525
nbody,swift,8,50000000,1681,25.870,12136,0,0% 0% 100% 1%,25.878,26.138
nbody,icc,3,50000000,1208,21.326,1208,0,0% 1% 1% 100%,21.333,21.623
nbody,fpascal,2,50000000,1339,22.746,8,0,100% 0% 0% 0%,22.753,22.853
nbody,gpp,2,50000000,1879,7.693,1772,0,4% 0% 0% 100%,7.697,8.017
nbody,csharpaot,3,50000000,1305,21.743,34340,0,1% 0% 0% 100%,21.740,22.010
nbody,icc,4,50000000,1490,11.376,1208,0,0% 1% 100% 0%,11.380,11.500
nbody,sbcl,1,50000000,1368,41.801,18012,0,1% 0% 100% 0%,41.812,42.172
nbody,ghc,1,50000000,1706,94.245,4224,0,99% 100% 99% 99%,23.826,94.354
nbody,csharpaot,5,50000000,1534,23.640,34920,0,1% 100% 0% 1%,23.637,24.067
nbody,rust,6,50000000,1790,20.322,940,0,0% 0% 100% 0%,20.328,20.508
nbody,gnat,3,50000000,1750,23.836,2040,0,100% 0% 0% 1%,23.844,24.134
nbody,csharpaot,1,50000000,1403,22.893,34512,0,0% 100% 0% 0%,22.890,23.080
nbody,mri,2,50000000,1137,4385.350,4084,0,65% 0% 0% 35%,4386.735,4426.805
nbody,gfortran,3,50000000,1305,14.030,1344,0,2% 0% 100% 1%,14.036,14.486
nbody,clang,6,50000000,1180,26.763,1044,0,0% 0% 100% 1%,26.773,27.134
nbody,gpp,9,50000000,1773,7.916,1072,0,1% 1% 100% 0%,7.920,8.130
nbody,swift,3,50000000,1204,29.871,6784,0,0% 1% 100% 0%,29.880,30.260
nbody,ifc,1,50000000,1393,19.653,8,0,1% 0% 0% 100%,19.659,19.940
nbody,csharpaot,6,50000000,1289,24.515,34292,0,1% 100% 0% 1%,24.513,25.093
nbody,fpascal,3,50000000,1435,24.918,8,0,0% 1% 1% 100%,24.926,25.246
nbody,perl,2,50000000,1429,735.711,6292,0,96% 0% 0% 4%,735.924,744.185
nbody,clang,4,50000000,1490,12.920,1076,0,2% 2% 100% 2%,12.926,13.668
nbody,icc,7,50000000,1244,20.281,1148,0,0% 1% 100% 0%,20.287,20.547
nbody,ocaml,1,50000000,1251,21.673,1556,0,0% 100% 1% 0%,21.681,21.891
nbody,java,5,50000000,1429,21.967,35408,0,1% 0% 100% 1%,21.930,22.441
nbody,icc,5,50000000,1429,0.000,0,-11,%,0.000,0.000
nbody,ifc,5,50000000,1664,8.995,8,0,2% 0% 0% 100%,8.999,9.179
nbody,java,3,50000000,1430,25.340,35532,0,0% 1% 100% 1%,25.296,25.956
nbody,typescript,3,50000000,1354,24.844,35568,0,3% 3% 100% 0%,24.844,26.476
nbody,fsharpcore,4,50000000,1354,24.701,37656,0,100% 0% 0% 1%,24.696,25.006
nbody,swift,4,50000000,1355,22.024,12272,0,47% 0% 0% 54%,22.031,22.337
nbody,python3,1,50000000,1196,864.939,8176,0,2% 20% 79% 0%,865.175,874.956
nbody,fsharpcore,1,50000000,1267,24.315,46504,0,77% 4% 7% 15%,24.271,24.925
nbody,icc,1,50000000,1173,20.204,1148,0,0% 1% 100% 0%,20.210,20.400
nbody,csharpcore,1,50000000,1403,22.944,33808,0,1% 0% 1% 100%,22.957,23.397
nbody,typescript,1,50000000,1471,175.893,37124,0,21% 23% 37% 26%,175.004,186.327
nbody,clang,2,50000000,1263,27.765,1080,0,0% 1% 100% 0%,27.775,28.145
nbody,node,4,50000000,1279,28.604,35036,0,1% 3% 91% 11%,28.605,30.578
nbody,node,5,50000000,1193,29.456,34852,0,39% 62% 0% 4%,29.459,31.346
nbody,gnat,2,50000000,2617,9.505,1972,0,0% 0% 0% 100%,9.509,9.559
nbody,csharpcore,3,50000000,1305,21.796,33956,0,1% 1% 1% 100%,21.823,22.244
nbody,gcc,3,50000000,1208,21.116,1108,0,0% 100% 1% 0%,21.125,21.325
nbody,csharpcore,6,50000000,1289,24.565,33816,0,2% 100% 2% 0%,24.591,25.511
nbody,swift,2,50000000,1192,34.840,6788,0,0% 0% 100% 1%,34.850,35.480
nbody,racket,2,50000000,1689,55.517,38116,0,1% 0% 100% 1%,55.553,56.634
nbody,gpp,8,50000000,1765,8.049,1092,0,0% 1% 100% 0%,8.053,8.163
nbody,dartexe,3,50000000,1409,50.432,14684,0,86% 0% 0% 14%,50.468,50.832
nbody,go,3,50000000,1200,25.606,1604,0,0% 10% 91% 0%,25.607,25.889
nbody,ifc,6,50000000,1524,8.197,8,0,0% 1% 1% 100%,8.201,8.311
nbody,ifc,2,50000000,1500,19.672,8,0,0% 1% 1% 100%,19.678,19.939
nbody,racketcs,2,50000000,1689,131.278,88376,0,0% 33% 67% 0%,131.515,133.189
nbody,fsharpcore,3,50000000,1617,24.259,36128,0,1% 0% 0% 100%,24.272,24.532
nbody,julia,2,50000000,1078,48.384,243992,0,0% 1% 0% 100%,48.079,48.669
nbody,ifc,3,50000000,1305,22.245,8,0,1% 0% 0% 100%,22.252,22.563
nbody,gcc,1,50000000,1173,24.128,1100,0,0% 1% 100% 0%,24.136,24.427
nbody,clang,8,50000000,1391,6.632,8,0,0% 1% 100% 1%,6.636,6.756
nbody,gcc,6,50000000,1180,24.295,1104,0,0% 1% 100% 0%,24.303,24.593
nbody,rust,5,50000000,2220,20.261,876,0,0% 28% 72% 0%,20.268,20.404
nbody,dartaot,2,50000000,1264,62.232,14628,0,40% 0% 0% 61%,62.289,62.953
nbody,gcc,5,50000000,1429,23.817,844,0,0% 0% 0% 100%,23.825,23.935
nbody,chapel,1,50000000,962,21.835,5508,0,100% 0% 0% 1%,21.846,22.096
nbody,julia,1,50000000,1149,23.133,173768,0,1% 1% 100% 1%,22.809,23.440
nbody,php,3,50000000,1082,310.253,8040,0,65% 16% 5% 16%,310.340,315.334
nbody,node,2,50000000,1537,34.611,35380,0,48% 53% 5% 1%,34.611,37.095
nbody,gcc,8,50000000,1391,7.298,8,0,0% 0% 1% 100%,7.302,7.332
nbody,go,1,50000000,1310,21.258,1588,0,2% 0% 100% 1%,21.254,21.824
nbody,clang,1,50000000,1173,26.724,1080,0,0% 0% 100% 1%,26.733,26.903
nbody,rust,7,50000000,1753,6.064,940,0,100% 1% 0% 0%,6.068,6.158
nbody,node,6,50000000,1268,23.251,35112,0,5% 0% 100% 0%,23.250,24.626
nbody,openj9,5,50000000,1429,200.429,166852,0,1% 97% 4% 2%,199.130,205.530
nbody,dartexe,2,50000000,1264,62.244,14820,0,21% 0% 0% 80%,62.313,62.952
nbody,csharpaot,4,50000000,1404,22.474,35236,0,1% 0% 0% 100%,22.470,22.720
nbody,node,1,50000000,1297,23.947,35080,0,5% 0% 47% 55%,23.943,25.588
nbody,icc,6,50000000,1180,21.443,1212,0,2% 0% 100% 1%,21.450,21.940
nbody,rust,8,50000000,1767,13.143,940,0,100% 1% 1% 1%,13.148,13.468
nbody,icc,2,50000000,1263,21.599,1212,0,2% 2% 100% 0%,21.606,22.436
nbody,csharpcore,2,50000000,1410,22.530,33684,0,100% 1% 0% 0%,22.541,22.751
nbody,lua,1,50000000,1201,447.291,1388,0,0% 0% 2% 98%,447.423,451.921
nbody,ifc,4,50000000,1179,21.744,8,0,0% 1% 100% 0%,21.750,21.930
nbody,lua,4,50000000,1305,406.650,1368,0,0% 0% 1% 100%,406.769,412.062
nbody,icc,8,50000000,1391,0.000,0,-11,%,0.000,0.000
nbody,dart,3,50000000,1409,28.033,114464,0,1% 1% 99% 1%,27.687,28.188
nbody,gnat,1,50000000,1618,28.270,2040,0,0% 1% 0% 100%,28.279,28.509
nbody,csharpcore,4,50000000,1404,22.957,34892,0,0% 100% 0% 0%,22.968,23.148
nbody,sbcl,2,50000000,1403,26.243,18060,0,1% 0% 100% 1%,26.251,26.611
nbody,ghc,2,50000000,1883,86.431,4364,0,99% 100% 99% 98%,21.866,86.493
nbody,gpp,4,50000000,1428,23.666,780,0,0% 1% 1% 100%,23.673,24.093
nbody,csharpcore,7,50000000,1542,22.249,34280,0,0% 3% 100% 0%,22.271,22.873
nbody,openj9,1,50000000,1430,194.909,59420,0,100% 0% 0% 1%,194.360,197.012
nbody,java,1,50000000,1430,25.877,36948,0,0% 1% 1% 100%,25.814,26.204
nbody,swift,9,50000000,1526,431.260,12072,0,0% 65% 35% 1%,431.387,436.375
pidigits,chapel,1,10000,501,1.638,6280,0,99% 1% 0% 4%,1.631,1.690
pidigits,racketcs,1,10000,453,24.542,88536,0,50% 1% 0% 51%,24.583,25.124
pidigits,dart,2,10000,500,11.355,110964,0,98% 3% 4% 1%,11.006,11.617
pidigits,lua,7,10000,477,0.000,0,-2,2% 4% 23% 32%,0.445,0.273
pidigits,swift,2,10000,600,1.746,8988,0,1% 1% 100% 0%,1.748,1.788
pidigits,php,5,10000,399,2.167,9272,0,1% 100% 0% 0%,2.170,2.200
pidigits,ghc,4,10000,311,0.000,0,-11,%,0.000,0.000
pidigits,icc,2,10000,416,1.877,3184,0,2% 100% 2% 0%,1.879,1.949
pidigits,racket,2,10000,1136,2.277,37324,0,100% 0% 0% 0%,2.280,2.310
pidigits,sbcl,3,10000,493,12.343,329212,0,100% 1% 0% 0%,12.368,12.448
pidigits,node,3,10000,553,26.741,65004,0,40% 58% 6% 2%,26.678,28.323
pidigits,sbcl,2,10000,648,22.105,333684,0,0% 0% 100% 1%,22.147,22.327
pidigits,csharpcore,3,10000,1026,3.187,36012,0,2% 6% 5% 99%,3.156,3.548
pidigits,icc,1,10000,452,1.746,3256,0,0% 0% 2% 100%,1.748,1.778
pidigits,perl,1,10000,463,0.000,0,-2,38% 5% 2% 38%,1.091,0.894
pidigits,gfortran,4,10000,981,1.750,3804,0,2% 2% 1% 100%,1.752,1.842
pidigits,ghc,3,10000,379,5.320,10160,0,8% 100% 8% 9%,4.237,5.295
pidigits,pharo,1,10000,698,19.222,123536,0,57% 1% 0% 43%,19.189,19.504
pidigits,ghc,2,10000,585,5.182,9964,0,8% 100% 9% 9%,4.217,5.274
pidigits,hipe,3,10000,562,20.600,29064,0,18% 99% 2% 8%,16.282,20.613
pidigits,gnat,2,10000,1130,1.748,4624,0,0% 3% 99% 0%,1.750,1.800
pidigits,gcc,2,10000,416,1.876,2720,0,1% 100% 1% 0%,1.878,1.918
pidigits,csharpaot,4,10000,1121,3.095,32780,0,1% 99% 1% 1%,3.073,3.123
pidigits,lua,1,10000,522,0.000,0,-2,51% 10% 50% 32%,0.806,1.148
pidigits,csharpcore,4,10000,1121,3.142,32504,0,1% 100% 2% 1%,3.137,3.278
pidigits,gpp,4,10000,513,1.884,4460,0,2% 0% 100% 1%,1.887,1.947
pidigits,fpascal,1,10000,3060,25.218,652,0,0% 1% 100% 0%,25.226,25.486
pidigits,go,3,10000,603,2.127,8448,0,1% 48% 55% 0%,2.100,2.170
pidigits,jruby,5,10000,485,0.000,0,-2,62% 44% 39% 35%,12.341,22.268
pidigits,php,3,10000,504,2.182,9292,0,1% 1% 100% 0%,2.185,2.235
pidigits,ifc,3,10000,969,0.000,0,-11,%,0.000,0.000
pidigits,hipe,1,10000,559,18.414,31884,0,1% 22% 80% 1%,18.122,18.667
pidigits,python3,2,10000,386,3.462,10356,0,1% 1% 0% 100%,3.465,3.526
pidigits,csharpaot,3,10000,1026,3.121,36272,0,2% 99% 2% 1%,3.077,3.177
pidigits,dartaot,2,10000,500,11.616,28172,0,36% 0% 1% 65%,11.635,11.979
pidigits,yarv,1,10000,518,30.232,192072,0,93% 3% 8% 5%,28.096,30.640
pidigits,node,4,10000,530,12.553,65080,0,46% 2% 3% 56%,12.476,13.415
pidigits,php,1,10000,736,543.092,10548,0,0% 78% 23% 1%,543.288,552.053
pidigits,fsharpcore,1,10000,513,41.679,82696,0,18% 43% 37% 14%,38.049,42.443
pidigits,csharpaot,5,10000,973,2.086,37204,0,2% 0% 2% 100%,2.045,2.135
pidigits,dartexe,2,10000,500,11.634,28128,0,38% 0% 0% 64%,11.652,11.840
pidigits,gfortran,3,10000,969,0.000,0,-11,%,0.000,0.000
pidigits,php,4,10000,389,2.198,9284,0,100% 0% 1% 0%,2.200,2.230
pidigits,mri,5,10000,485,0.000,0,-2,34% 11% 13% 41%,0.864,0.856
pidigits,fsharpcore,4,10000,874,3.162,36608,0,2% 98% 2% 1%,3.144,3.244
pidigits,openj9,1,10000,800,35.372,151100,0,53% 41% 18% 37%,23.984,35.775
pidigits,julia,2,10000,674,2.509,166468,0,98% 6% 6% 6%,2.181,2.551
pidigits,fsharpcore,5,10000,865,3.262,42224,0,1% 99% 1% 2%,3.223,3.303
pidigits,dartsnapshot,2,10000,500,10.903,51444,0,1% 83% 17% 1%,10.790,11.002
pidigits,julia,1,10000,275,5.221,218128,0,3% 3% 3% 99%,4.900,5.310
pidigits,mri,2,10000,658,0.000,0,-2,7% 78% 31% 2%,0.559,0.660
pidigits,rust,1,10000,1420,1.751,3184,0,1% 0% 100% 1%,1.753,1.783
pidigits,openj9,2,10000,938,3.795,79880,0,0% 97% 4% 19%,3.189,3.857
pidigits,gnat,1,10000,1157,10.932,4836,0,0% 1% 0% 100%,10.937,11.077
pidigits,ocaml,5,10000,458,6.687,20044,0,0% 70% 32% 0%,6.702,6.812
pidigits,racketcs,2,10000,1136,2.634,90656,0,1% 1% 100% 1%,2.637,2.707
pidigits,ifc,4,10000,981,1.742,4492,0,2% 9% 100% 0%,1.744,1.923
pidigits,clang,2,10000,416,1.875,2736,0,1% 1% 99% 1%,1.877,1.907
pidigits,fpascal,2,10000,828,10.931,2672,0,100% 0% 0% 1%,10.936,11.066
pidigits,mri,1,10000,518,29.374,18384,0,100% 0% 0% 0%,29.427,29.648
pidigits,rust,2,10000,1306,1.750,3076,0,99% 1% 1% 0%,1.753,1.773
pidigits,fsharpcore,3,10000,909,3.198,38008,0,0% 1% 100% 1%,3.170,3.220
pidigits,csharpcore,5,10000,973,2.137,36632,0,99% 2% 1% 3%,2.110,2.211
pidigits,go,2,10000,733,3.074,8856,0,52% 1% 1% 49%,3.035,3.146
pidigits,java,1,10000,800,21.220,328072,0,82% 5% 4% 18%,19.832,21.573
pidigits,racket,1,10000,453,26.848,131596,0,0% 89% 12% 0%,26.888,27.192
pidigits,lua,5,10000,479,0.000,0,-2,0% 3% 58% 35%,0.627,0.603
pidigits,clang,1,10000,452,1.746,2728,0,2% 1% 0% 99%,1.748,1.798
pidigits,vw,4,10000,753,15.220,55612,0,0% 66% 34% 0%,15.238,15.312
pidigits,fsharpcore,2,10000,701,26.675,63880,0,36% 31% 29% 19%,23.798,27.223
pidigits,gcc,1,10000,452,1.746,2804,0,0% 100% 0% 1%,1.748,1.768
pidigits,yarv,5,10000,485,4.790,380036,0,12% 50% 52% 37%,3.227,4.900
pidigits,yarv,2,10000,658,11.841,197868,0,20% 22% 86% 11%,8.783,12.309
pidigits,hipe,2,10000,512,18.564,34944,0,12% 4% 8% 90%,16.894,19.271
pidigits,ghc,1,10000,460,0.000,0,-11,%,0.000,0.000
pidigits,fsharpcore,6,10000,905,1.897,35788,0,2% 2% 1% 98%,1.875,1.936
pidigits,fpascal,3,10000,530,1.727,2436,0,99% 1% 1% 2%,1.730,1.799
pidigits,jruby,1,10000,518,35.783,780492,0,41% 24% 33% 47%,25.235,36.626
pidigits,java,2,10000,938,3.230,39320,0,2% 5% 3% 98%,3.066,3.305
pidigits,chapel,2,10000,423,1.635,6236,0,99% 2% 1% 2%,1.627,1.717
pidigits,go,1,10000,708,2.980,9024,0,20% 1% 2% 81%,2.939,3.052
pidigits,rust,3,10000,1366,1.748,3036,0,100% 0% 1% 1%,1.751,1.771
pidigits,perl,2,10000,389,3.955,8312,0,100% 1% 0% 3%,3.959,4.089
pidigits,perl,4,10000,261,3.684,8300,0,1% 1% 1% 100%,3.687,3.797
pidigits,php,2,10000,545,3.252,9644,0,3% 0% 0% 100%,3.255,3.365
regexredux,jruby,2,5000000,431,66.587,1386976,0,49% 56% 79% 49%,28.687,67.021
regexredux,csharpcore,5,5000000,673,56.677,1353328,0,88% 80% 77% 78%,17.660,57.011
regexredux,ghc,3,5000000,2213,4.307,307992,0,79% 50% 50% 65%,1.780,4.345
regexredux,icc,2,5000000,1115,4.216,103736,0,0% 100% 1% 0%,4.220,4.271
regexredux,fsharpcore,6,5000000,611,54.828,1341200,0,78% 78% 75% 89%,17.164,54.967
regexredux,racket,2,5000000,729,55.955,1244012,0,50% 69% 41% 56%,26.147,56.283
regexredux,go,1,5000000,741,107.948,467424,0,61% 60% 59% 59%,45.204,108.341
regexredux,icc,4,5000000,1230,5.037,154852,0,76% 72% 97% 81%,1.561,5.095
regexredux,ifc,1,5000000,2225,4.952,173128,0,55% 59% 57% 99%,1.841,4.973
regexredux,hipe,6,5000000,1048,85.240,1994236,0,54% 27% 32% 40%,56.342,85.860
regexredux,gfortran,1,5000000,2225,0.000,0,-2,20% 19% 47% 19%,0.601,0.631
regexredux,gpp,1,5000000,656,9.358,207984,0,100% 0% 0% 1%,9.366,9.456
regexredux,node,3,5000000,668,12.390,789476,0,16% 28% 74% 8%,10.464,13.291
regexredux,csharpaot,9,5000000,659,101.769,1290404,0,80% 80% 78% 94%,30.789,102.193
regexredux,csharpaot,4,5000000,856,100.065,1495336,0,77% 97% 80% 88%,29.385,100.399
regexredux,csharpcore,8,5000000,1869,4.217,267768,0,36% 30% 84% 46%,2.172,4.257
regexredux,dartsnapshot,2,5000000,677,12.647,498816,0,6% 4% 94% 7%,11.514,12.874
regexredux,yarv,3,5000000,726,9.379,277888,0,41% 76% 59% 36%,15.967,33.813
regexredux,rust,6,5000000,986,3.114,153104,0,17% 14% 33% 84%,2.124,3.135
regexredux,clang,5,5000000,1397,4.418,154232,0,66% 97% 64% 67%,1.518,4.457
regexredux,csharpcore,1,5000000,635,54.264,1041984,0,9% 51% 7% 35%,54.014,55.106
regexredux,csharpcore,4,5000000,856,101.295,1553280,0,77% 79% 88% 95%,29.996,101.814
regexredux,node,1,5000000,408,11.315,611128,0,40% 24% 19% 27%,10.858,12.003
regexredux,dartaot,2,5000000,677,134.262,525520,0,55% 1% 1% 45%,133.446,135.962
regexredux,csharpcore,9,5000000,659,102.031,1332620,0,85% 84% 88% 85%,30.899,105.956
